matrix_size,lesion_sigma_px,sigma,sigma_index,realization,dprime_analytic,h0_bottleneck_normalized,h1_bottleneck_normalized
64,3.0,0.25,0,0,21.269446210866192,0.5739963338457532,0.6674618352717228
64,3.0,0.25,0,1,21.269446210866192,0.9562022679248161,0.8126921265911368
64,3.0,0.25,0,2,21.269446210866192,0.657822293209793,0.47369985565632294
64,3.0,0.25,0,3,21.269446210866192,0.6945030375599976,0.6579505086766768
64,3.0,0.25,0,4,21.269446210866192,0.40415422524849487,0.5432092391612935
64,3.0,0.25,0,5,21.269446210866192,0.7547724424974867,0.8203537787441558
64,3.0,0.25,0,6,21.269446210866192,0.6967050280766237,1.2052322394390758
64,3.0,0.25,0,7,21.269446210866192,0.6623362492291701,0.7066720513230182
64,3.0,0.25,0,8,21.269446210866192,0.4827304836929752,1.2205881200582342
64,3.0,0.25,0,9,21.269446210866192,0.6353288044894725,0.4769919612605722
64,3.0,0.25,0,10,21.269446210866192,0.837795163367894,0.7918641641657533
64,3.0,0.25,0,11,21.269446210866192,0.6009650446129015,0.5969129136002237
64,3.0,0.25,0,12,21.269446210866192,1.235185579947042,0.6899971272500658
64,3.0,0.25,0,13,21.269446210866192,0.7329252928529534,0.8006237594648441
64,3.0,0.25,0,14,21.269446210866192,1.0166377859227436,0.721281990579046
64,3.0,0.25,0,15,21.269446210866192,0.6994742595394292,0.7517941035573824
64,3.0,0.35,1,0,15.19246157919014,0.5638574794359253,0.6432335662284775
64,3.0,0.35,1,1,15.19246157919014,0.809744985160154,0.8344823521199347
64,3.0,0.35,1,2,15.19246157919014,0.4826229399848399,0.7055869862166809
64,3.0,0.35,1,3,15.19246157919014,0.9698683773632614,0.617020608091007
64,3.0,0.35,1,4,15.19246157919014,0.7348238265815878,0.6671275698934068
64,3.0,0.35,1,5,15.19246157919014,1.0224344428114822,0.9862684300860411
64,3.0,0.35,1,6,15.19246157919014,0.8243597676844301,0.6914497106273962
64,3.0,0.35,1,7,15.19246157919014,0.8131708575571304,0.898496675893698
64,3.0,0.35,1,8,15.19246157919014,0.8226420542942584,1.0007254812577715
64,3.0,0.35,1,9,15.19246157919014,0.6309183973954222,0.26022408615371856
64,3.0,0.35,1,10,15.19246157919014,0.5732862438214229,1.0263151125862173
64,3.0,0.35,1,11,15.19246157919014,0.6429938081558116,0.9864948056121198
64,3.0,0.35,1,12,15.19246157919014,0.44471221674833,0.6782804629730336
64,3.0,0.35,1,13,15.19246157919014,0.6793558639579971,0.7397747409534996
64,3.0,0.35,1,14,15.19246157919014,0.8827121639313557,0.5645936510129498
64,3.0,0.35,1,15,15.19246157919014,0.9793155904447258,1.1526646471547708
64,3.0,0.5,2,0,10.634723105433096,0.4150097593231997,0.4402693103064086
64,3.0,0.5,2,1,10.634723105433096,0.41058759163482195,0.5023478423304055
64,3.0,0.5,2,2,10.634723105433096,0.5242409259752194,0.4483184444406061
64,3.0,0.5,2,3,10.634723105433096,0.7500358565035145,0.7508471565908259
64,3.0,0.5,2,4,10.634723105433096,0.7121711644960784,0.29571340004778934
64,3.0,0.5,2,5,10.634723105433096,0.3672439670399851,0.48623239595442785
